Route ID,Checkpoints,Total Distance (Kms),Avg Time Taken (Hrs)
ee563bd3-427a-4c75-94c0-e42e8a016b4a,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",633,736.5
53fdc717-a9cd-40dc-a6b5-5fa42efd1f5d,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",855,170.8
59548895-f4a6-4b05-adb7-1afafb92db53,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",524,613.1
1226aad3-ac76-4f2a-8f92-a6065084531d,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",256,407.3
daa1574a-77af-4c5c-99f6-4ee49f4d0c5f,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",272,430.5
f2d11283-8d19-43dd-b1f2-7f7304a88b29,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",924,306.2
eb21c138-2a40-4223-8933-d92487f30faa,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",772,261
56ed49e4-8965-47b5-9eeb-e59038daa724,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",317,511
d5002c12-7d36-4d12-b91b-fb1cf6b09970,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",330,222
f9d7dd80-0a2f-4cd6-b3a2-2731516b8be0,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",676,515.2
621f09dd-465b-4a49-a45c-f2be7f569bdc,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",888,57.9
9afa4fcd-da95-4b4b-a141-4917b5f3ce19,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",920,35
e9df2f7f-47f6-426f-a599-18840e4c461b,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",639,102.5
f0307815-a4f4-456c-a0c9-ad39d833fc7c,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",607,479.2
343fbc01-3d6f-437c-8eb6-ad132b0c5f0e,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",744,273
bfaef3ef-8b7f-4d84-a953-bdc5a24494d0,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",885,177.1
fe8a7f80-8709-4bd8-a98f-7be57301fb5d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",474,721.5
84b5d6d4-2d6a-451e-9d4f-1f3e2cc8211b,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",964,334.6
19189530-f98d-4793-a44a-bd91a5bab896,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",396,184.4
039f0dfd-5cbc-4e6f-a460-f954187987c6,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",865,607.9
70110180-18e6-4127-9890-660adc67e385,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",512,712.4
0a7976a7-b04c-4c23-a259-d50653b0ff6b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",460,523.2
522e0d01-38c1-42a2-a21b-7c9ee52cac82,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",776,695.2
ba1d267b-9ed5-48d1-b6cb-d8453bc5168f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",410,541
6bd8392b-3c49-4fbe-a538-51e3bd199239,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",307,640.5
f5353373-b1d6-4ad3-acfa-75f60aeefaeb,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",320,746.2
35ea6266-baa2-441f-8108-c015abbdaa49,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",254,438.1
fd5b505b-5569-410f-9270-13b3194ea02a,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",551,669.3
39c8cba4-e495-44e9-af60-618f7e73fd1c,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",338,491.3
6e300fbf-c3ca-40e2-b35b-33e436d7b483,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",733,262.8
1828cbb2-f095-4857-ad12-f239c8ad1d8c,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",321,576.8
d8719283-e310-4917-b84d-335604cf962d,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",823,31.8
2547fa82-87cc-4ff5-927f-ca85f1a60709,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",576,490.9
1860303e-8d13-48d1-beb6-67c9930a4e1a,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",370,660.9
804a84e7-cbd5-4f40-b6ae-5713cd044095,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",655,599.8
b35841f8-2009-463f-add3-0a3330403370,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",955,308.5
e7da3a5c-e26e-44b6-8b63-d4a45aa71a01,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",731,271.4
d9c0f572-9b8d-475e-bc5a-2244b36ed537,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",658,311.8
87379b81-10d7-4dc9-943b-b0907f970b0e,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",872,233.3
0d9598c6-66ca-43bf-b2a2-0a226b707793,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",874,119.4
776200d9-4b8e-4832-9306-58ec1ffa0b60,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",824,509.1
41a4d7c5-42d5-48f4-8c94-7fa18c6c47fc,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",343,483.8
50efbce3-d6a8-41be-a5d6-48f4a0dc7fa7,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",331,238.6
42cde4f2-1400-45dc-90cd-1104055f66ca,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",318,383.2
3a251128-0a15-4d6e-bf4d-ec6b18692a0d,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",278,522.2
f62ee310-6266-40de-ad83-83634630fe0a,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",349,239.5
42cc0f74-576b-47cc-849c-669bf185972a,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",522,446.5
b297a4e7-f11e-4266-a1e7-9dd1077af9ce,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",919,180.6
ee1d3293-7061-4ef6-948c-c76b37eba8b5,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",804,742.5
9840eaed-91b4-4b59-882b-1a9b16a9ec14,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",453,236.5
f4f7082e-a67d-458d-9f9f-e6efebde0b02,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",463,52.7
68ed446b-b5d8-4e17-8167-c5e1dbeaaa21,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",705,549.2
5e9b7bad-a5b3-435a-bace-4e05427081a3,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",321,160.3
f18d62a1-68a4-4fef-9d58-e182bb47c17f,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",397,76.2
746c6e59-f143-4461-9bb2-2b4455da07d8,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",458,270.2
ab118f29-be64-4288-b495-1418d711a3c7,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",515,177.9
af49e9a7-1f5b-4273-b9b3-6c17b543b8ec,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",506,453.3
64841dc5-d8b5-45ad-9c30-a0bdb8335834,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",592,267.6
de9f2319-15d9-4372-99f6-6460c3754cbf,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",665,527.9
c3cb8474-21c8-473d-b727-0bf3a2548e6d,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",532,229.6
24b337f8-dd8a-4847-a233-fcc1f597ea0f,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",330,205.8
dd6d9b59-1f65-401e-85b7-ced70c0a311c,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",308,565.1
3f31dd48-689a-47e0-bb8d-0a2a0fb1127e,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",536,534.7
bbceb99d-9de5-419e-9317-fcb80e9d27c0,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",433,348.1
258e1728-5513-42a7-a8a4-7246f6acd158,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",787,637.1
1ac6a13f-6be5-4d60-ac6d-338d8e59fac3,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",816,432.4
8b6466ac-9f14-43c3-9288-ca66dd0224e5,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",334,625.3
9456f5ef-49ad-45fd-974a-40df1a48c512,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",355,520.9
7f1c218a-226c-4785-8740-0c0d4ad13eba,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",321,599.6
0db16fe9-1225-4bc9-9e51-59cd6bd197fe,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",449,53.6
4f80d73e-4118-4062-bce8-d2cd950acbd8,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",621,224.4
86cbb752-4f73-48f8-a2c3-224a2ff6dcb1,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",843,261.4
533fbbb3-857f-445b-a235-a19de196709a,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",482,86.2
661449e3-47fc-4685-b787-5aa7e21c9176,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",619,46.7
57d28e7c-6da8-4f8f-9c25-756f79510092,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",921,192.2
d9b8678e-a775-4c41-9af0-68a63e171aec,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",404,293.2
5e796a21-5ff5-4fbc-9a24-30c0766a91cb,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",819,211.7
4bcac960-f01e-4042-8617-a3469cd94907,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",816,532.9
411e4481-143b-43eb-99fc-40c672c21e10,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",769,677.5
d1aa0213-0e4b-4582-8c28-0eb19404da56,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",438,152.9
46e15c86-4c88-4b42-ba08-d6833faf6dff,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",325,202.5
161a4f3a-9457-438f-bc1f-8db21f7a6f8c,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",977,67.3
4760d81c-96ef-4ae4-a6f5-b443a95c5edb,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",900,572.9
e855ec7a-c81f-4b31-88a1-9aaee631d36d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",273,353.7
781694d2-3175-4d4f-bb3a-70fc0e52975c,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",484,54.5
4105c777-9e68-40ce-84b8-2fe159590edd,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",923,500
8644e6e0-3c4c-401f-a43a-c2b9d401e20c,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",731,656.3
64b89fa9-811f-4b00-b09e-d760f075bc9a,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",894,187.2
3d0d3491-f21a-4f98-97d8-c54aa74bd429,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",407,724.2
52520b3d-dfea-4603-b2bf-1d7b25beb477,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",839,727.9
5b04b56a-3bdd-4b59-b96b-0374b89598db,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",372,312.7
cbbec632-3d29-4ed9-9699-e889dfcb36ab,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",774,523.7
64da07dd-553a-4b92-84ec-44327d534b06,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",845,558.9
e78f0d6b-7ff3-4f4e-9c75-b8db4e0220e7,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",895,198.7
3f15a8b1-1051-4aab-8e66-e5f37608eadc,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",516,166.6
8bcd2597-d5ba-46f0-aebb-fede74d0736b,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",469,205.5
a478dbc1-b1ba-48bc-b89c-f253654e344d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",912,537.3
6fc86920-2967-4e6a-ae3a-c2609a3011ae,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",884,530.3
3c8f1e92-419e-4a0e-94a6-48b8749d4f88,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",941,485.2
95318fd6-9179-4393-b567-cbf07b4b4587,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",355,499.3
f4ac7d4c-b6f9-4d73-a37c-29534b9446b7,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",250,735.9
c0e45a45-695b-44af-b86b-1e5fd5911481,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",577,355.4
7f8a096b-ec06-48d0-95f3-27151118d46e,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",714,730.1
baaad9da-a2e7-4535-afa7-a771e5ea7ac7,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",914,224
2ebd810d-aaab-4a51-80f7-6574fb555cbd,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",590,619
ae693be9-807c-4586-8795-590991f6c3f2,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",378,545
dd2b5d4c-6a47-4111-818a-5340974f5d35,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",878,376
ef030907-a52c-4720-bacd-21d0ff77508f,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",844,94.4
10abd0c4-61e5-446b-8222-fc560131ce49,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",286,195.6
811c2ae0-4fc5-445f-a806-ee3fdcc354ee,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",736,184.8
7254a829-6f00-4b9a-aa97-ae9fb222213c,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",892,179.4
67a6d74d-6e79-4b59-8b2a-504be41cec1a,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",636,259.8
a2e330d3-d15d-4d89-a27b-20e79512b7ba,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",803,635.7
54a64083-fbf9-4d7d-b566-19425de28073,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",699,495.9
2629f2ac-02f4-4328-8bff-9d3023ced362,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",806,180
35e8f8cf-4fb8-43c4-bd87-9eb45c009f8a,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",949,387
086a4de8-16a4-4062-ac11-bffe216c36f6,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",732,239.6
316ef05d-9ca1-445f-98ff-9e1eb23f39ed,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",437,557.3
a01d6370-11a8-4f21-97a1-829b5a154ded,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",426,139
33bb566a-5644-4154-91ca-c855d9b7f0da,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",746,146.8
4694f54a-f813-4fd2-bb1f-85100cdfba2f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",284,461.1
a13c255a-b5cf-4957-9393-cf23a5cb25fd,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",593,467.5
89303787-1c28-4a52-993d-10b9b96655d4,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",705,229.1
452a9336-ec47-4278-b715-75fa87c41aff,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",898,92.3
aa2ffd28-fc77-41e5-86a7-ca30161fa013,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",450,70.3
0243a106-d5ec-45f0-ae44-c27842f68523,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",307,718.3
6ca093f7-d49d-4be1-9337-951b6922f0c9,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",986,564.6
cd74c8fe-ec58-4c63-8734-744efdbd2e25,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",852,630.3
696f4af4-9246-4958-8e14-43063531ae52,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",829,259.8
312372e9-14bd-43a0-ae14-3c14fea979bf,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",512,678.8
921d26a1-43bb-45f1-93a4-aa8258389a20,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",372,365.1
de19c6a2-aef0-48b6-aca1-6e0c06ef5348,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",909,473.4
be07e700-04db-4152-9908-e575935332ea,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",829,230.2
059b6b59-512f-416e-a1d2-87d74f16cb08,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",786,313.2
2064443f-29bc-424c-89cf-6fc1d520939d,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",476,211.5
7945fb39-ccbc-40df-892e-8818a52368d9,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",280,400.8
8af08ce8-c57e-44fd-af45-0372c11c8bb3,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",871,118.3
d0945737-dbc2-455a-b3fd-a1ee976d0c88,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",911,732.6
2b67dbe7-9b92-4ccc-bf6d-49180d9ede25,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",431,336.4
8d3c1f9a-c515-4e02-b756-7f6a90e1899c,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",315,607.4
277a9652-1c24-444a-ad0a-ab840d750632,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",484,519.6
33c334c8-84d0-40e2-a8c8-530946548d74,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",596,693.5
0f642e81-e8f6-45dc-b73c-eaae7822e357,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",827,689
b6e86ffd-e919-44da-b3db-76064bbdd3cc,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",537,402.5
a5e6d45b-fba9-4e57-a8bb-323475354b79,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",314,417.1
63d771d1-6639-4b0c-b7ee-cb832fd726be,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",850,597
bb90de10-61ef-4092-82b4-01b6f980c475,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",350,648.9
f5765367-b211-407a-8f5c-e4eb5ab9510d,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",718,274.3
ff1ff6d9-f10b-4b91-9813-1eb51c716a14,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",465,689.9
